Order Date,Ship Date,Ship Mode,Segment,Country,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,order_day_index,ship_delay_days
2014-10-05,2014-10-08,Standard Class,Consumer,United States,Florida,South,Office Supplies,Binders,52.8723,5,0.0,-157.6074,275,3
2014-12-06,2014-12-09,First Class,Consumer,United States,Washington,West,Office Supplies,Storage,0.836,5,0.0,-18.7858,337,3
2015-03-29,2015-04-01,Standard Class,Consumer,United States,New York,East,Furniture,Chairs,93.069,2,0.0,12.4408,450,3
2016-12-31,2017-01-05,Second Class,Home Office,United States,Pennsylvania,East,Office Supplies,Binders,85.3391,2,0.0,327.0293,1093,5
2016-09-23,2016-09-26,Standard Class,Home Office,United States,Texas,Central,Office Supplies,Fasteners,66.3188,5,0.0,140.9687,994,3
2015-02-25,2015-03-01,Second Class,Home Office,United States,Michigan,Central,Office Supplies,Fasteners,24.4836,3,0.0,29.8893,418,4
2014-04-28,2014-04-29,Same Day,Home Office,United States,Texas,Central,Office Supplies,Paper,55.7243,6,0.0,36.8029,115,1
2015-02-24,2015-02-27,Standard Class,Consumer,United States,Washington,West,Office Supplies,Fasteners,595.0945,2,0.2,52.8232,417,3
2014-08-20,2014-08-21,Same Day,Consumer,United States,Texas,Central,Technology,Accessories,209.9623,2,0.0,17.218,229,1
2015-07-23,2015-07-28,Second Class,Home Office,United States,Alabama,South,Office Supplies,Binders,1513.8715,2,0.0,108.2516,566,5
2015-06-07,2015-06-11,First Class,Consumer,United States,California,West,Office Supplies,Labels,22.9157,5,0.0,2.6549,520,4
2016-12-31,2017-01-04,First Class,Consumer,United States,Washington,West,Office Supplies,Binders,91.3035,5,0.0,132.2803,1093,4
2016-04-07,2016-04-10,Standard Class,Corporate,United States,Oklahoma,Central,Office Supplies,Paper,30.488,6,0.0,-4.3459,825,3
2016-11-25,2016-11-28,Standard Class,Home Office,United States,Ohio,East,Office Supplies,Storage,81.7591,2,0.0,18.3412,1057,3
2014-10-26,2014-10-30,Second Class,Consumer,United States,Florida,South,Office Supplies,Storage,50.4688,10,0.0,105.8109,296,4
2015-02-11,2015-02-16,Standard Class,Corporate,United States,California,West,Office Supplies,Binders,82.3054,2,0.0,-27.5747,404,5
2016-05-12,2016-05-16,Standard Class,Corporate,United States,Texas,Central,Furniture,Bookcases,574.9501,6,0.0,143.4116,860,4
2014-07-21,2014-07-22,Same Day,Corporate,United States,Delaware,East,Office Supplies,Paper,92.869,2,0.0,-20.1501,199,1
2016-11-16,2016-11-19,Standard Class,Home Office,United States,California,West,Furniture,Chairs,53.5377,7,0.6,25.1924,1048,3
2014-07-20,2014-07-24,Standard Class,Home Office,United States,Michigan,Central,Office Supplies,Paper,41.9049,2,0.0,-5.8716,198,4
2016-05-02,2016-05-06,Second Class,Consumer,United States,California,West,Furniture,Furnishings,76.435,3,0.0,123.7605,850,4
2015-04-08,2015-04-11,Standard Class,Home Office,United States,Virginia,South,Office Supplies,Labels,60.7948,2,0.0,15.1009,460,3
2016-03-04,2016-03-07,Standard Class,Home Office,United States,Michigan,Central,Furniture,Tables,650.5601,5,0.0,72.003,791,3
2015-05-08,2015-05-11,Second Class,Consumer,United States,Tennessee,South,Technology,Phones,40.7185,2,0.0,5.2751,490,3
2014-06-28,2014-07-01,Standard Class,Consumer,United States,New York,East,Furniture,Chairs,92.9711,2,0.0,172.2189,176,3
2015-03-09,2015-03-13,First Class,Consumer,United States,New York,East,Furniture,Chairs,80.9369,2,0.0,54.8798,430,4
2016-05-30,2016-06-02,Standard Class,Consumer,United States,Illinois,Central,Office Supplies,Binders,89.9627,4,0.2,26.4483,878,3
2014-04-20,2014-04-23,Standard Class,Corporate,United States,Illinois,Central,Technology,Accessories,32.8677,6,0.0,37.5043,107,3
2016-11-30,2016-12-02,Second Class,Corporate,United States,Texas,Central,Furniture,Furnishings,41.663,5,0.0,46.1871,1062,2
2014-12-22,2014-12-24,Second Class,Consumer,United States,Ohio,East,Office Supplies,Fasteners,69.4191,5,0.3,577.5674,353,2
2014-08-08,2014-08-12,Standard Class,Consumer,United States,Indiana,Central,Furniture,Chairs,86.5573,6,0.0,11.692,217,4
2016-07-05,2016-07-08,Standard Class,Consumer,United States,Mississippi,South,Technology,Phones,291.3278,2,0.2,148.5274,914,3
2014-05-12,2014-05-16,Standard Class,Corporate,United States,Florida,South,Technology,Phones,71.7867,2,0.0,138.1893,129,4
2016-12-31,2017-01-03,Standard Class,Home Office,United States,Michigan,Central,Technology,Accessories,0.836,2,0.7,81.2126,1093,3
2016-02-02,2016-02-05,Standard Class,Consumer,United States,California,West,Furniture,Furnishings,251.3787,2,0.1,414.1447,760,3
2016-12-31,2017-01-05,Standard Class,Home Office,United States,New Jersey,East,Furniture,Furnishings,85.3582,10,0.0,21.8633,1093,5
2016-12-31,2017-01-07,Standard Class,Consumer,United States,Nevada,West,Furniture,Chairs,83.3218,5,0.0,109.8892,1093,7
2016-12-31,2017-01-03,First Class,Consumer,United States,California,West,Office Supplies,Storage,80.1551,2,0.0,75.0103,1093,3
2014-11-20,2014-11-23,Standard Class,Home Office,United States,Pennsylvania,East,Office Supplies,Art,2244.7116,2,0.0,55.5639,321,3
2016-12-31,2017-01-01,Second Class,Corporate,United States,Texas,Central,Office Supplies,Binders,93.471,7,0.2,1130.5699,1093,1
2015-04-26,2015-04-29,First Class,Consumer,United States,Indiana,Central,Office Supplies,Fasteners,66.9916,5,0.0,16.4259,478,3
2015-04-20,2015-04-23,First Class,Consumer,United States,New Jersey,East,Office Supplies,Binders,613.7612,3,0.0,485.767,472,3
2015-03-05,2015-03-09,First Class,Consumer,United States,California,West,Technology,Accessories,96.5793,3,0.2,31.4883,426,4
2016-08-21,2016-08-23,First Class,Corporate,United States,Virginia,South,Office Supplies,Storage,21.6857,2,0.2,197.1967,961,2
2015-04-08,2015-04-13,Standard Class,Consumer,United States,Missouri,Central,Office Supplies,Labels,54.1171,6,0.0,31.7178,460,5
2015-12-08,2015-12-12,Standard Class,Consumer,United States,Washington,West,Office Supplies,Appliances,636.9672,6,0.0,24.5737,704,4
2016-12-09,2016-12-12,Standard Class,Home Office,United States,Arkansas,South,Office Supplies,Binders,57.664,3,0.8,22.7552,1071,3
2016-09-01,2016-09-05,Standard Class,Home Office,United States,Wisconsin,Central,Technology,Phones,553.8765,2,0.0,12.1018,972,4
2016-05-10,2016-05-13,Standard Class,Home Office,United States,Missouri,Central,Office Supplies,Fasteners,85.2186,5,0.0,19.6268,858,3
2016-08-08,2016-08-12,First Class,Home Office,United States,Virginia,South,Office Supplies,Appliances,7.3267,8,0.2,15.3321,948,4
2014-11-02,2014-11-04,First Class,Corporate,United States,Georgia,South,Office Supplies,Paper,68.416,2,0.2,235.6288,303,2
2015-10-19,2015-10-22,Standard Class,Consumer,United States,Illinois,Central,Furniture,Chairs,89.9165,2,0.0,284.0348,654,3
2016-11-26,2016-11-30,Standard Class,Home Office,United States,Texas,Central,Technology,Copiers,2238.2041,3,0.0,-2.8409,1058,4
2014-12-16,2014-12-17,Second Class,Corporate,United States,California,West,Technology,Accessories,80.0799,2,0.0,479.3781,347,1
2014-06-21,2014-06-24,Standard Class,Home Office,United States,Texas,Central,Furniture,Furnishings,62.9295,2,0.0,194.7899,169,3
2014-11-02,2014-11-06,Second Class,Home Office,United States,South Carolina,South,Furniture,Furnishings,15.5872,2,0.0,152.264,303,4
2016-02-14,2016-02-17,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,414.3595,5,0.0,19.9523,772,3
2014-07-19,2014-07-20,First Class,Corporate,United States,California,West,Office Supplies,Paper,416.7746,2,0.0,18.2419,197,1
2016-11-14,2016-11-17,Standard Class,Corporate,United States,New York,East,Furniture,Bookcases,66.401,5,0.2,137.5313,1046,3
2015-08-06,2015-08-10,First Class,Consumer,United States,Tennessee,South,Furniture,Tables,86.2034,6,0.0,23.018,580,4
2016-01-26,2016-01-29,Standard Class,Consumer,United States,New York,East,Office Supplies,Storage,311.3817,9,0.0,2.3903,753,3
2014-05-19,2014-05-20,First Class,Consumer,United States,California,West,Office Supplies,Paper,52.5466,2,0.0,-1.4561,136,1
2014-07-25,2014-07-28,Standard Class,Home Office,United States,New York,East,Office Supplies,Binders,42.8354,2,0.2,-718.0861,203,3
2016-12-22,2016-12-25,Standard Class,Consumer,United States,New York,East,Office Supplies,Binders,41.1984,5,0.0,68.1848,1084,3
2014-07-30,2014-08-04,Standard Class,Consumer,United States,Maryland,East,Technology,Phones,82.7464,8,0.0,155.9369,208,5
2016-08-02,2016-08-05,Second Class,Corporate,United States,California,West,Office Supplies,Binders,80.4845,3,0.7,22.6333,942,3
2015-08-28,2015-08-29,First Class,Corporate,United States,Illinois,Central,Office Supplies,Storage,80.6467,2,0.3,18.2198,602,1
2014-04-14,2014-04-18,First Class,Consumer,United States,Maine,East,Office Supplies,Envelopes,86.9049,2,0.2,396.0564,101,4
2016-11-15,2016-11-18,First Class,Consumer,United States,Washington,West,Office Supplies,Labels,27.9085,2,0.2,138.873,1047,3
2016-01-17,2016-01-21,First Class,Consumer,United States,Illinois,Central,Office Supplies,Binders,62.5035,1,0.0,-4.8593,744,4
2015-02-26,2015-03-01,Standard Class,Corporate,United States,Arizona,West,Technology,Accessories,70.729,2,0.0,31.003,419,3
2015-12-04,2015-12-07,Standard Class,Consumer,United States,Alabama,South,Furniture,Furnishings,555.7994,5,0.0,17.4031,700,3
2016-11-06,2016-11-11,Standard Class,Corporate,United States,Utah,West,Office Supplies,Supplies,59.4929,4,0.0,57.104,1038,5
2015-12-09,2015-12-14,Standard Class,Consumer,United States,Texas,Central,Furniture,Chairs,71.3215,7,0.0,18.4553,705,5
2016-03-30,2016-03-31,Same Day,Home Office,United States,Illinois,Central,Office Supplies,Binders,90.6991,2,0.0,254.3852,817,1
2015-01-06,2015-01-10,Standard Class,Corporate,United States,South Carolina,South,Technology,Phones,1097.51,2,0.0,15.4838,368,4
2015-11-01,2015-11-04,Standard Class,Consumer,United States,Florida,South,Office Supplies,Binders,1887.214,6,0.0,-0.8271,667,3
2016-05-11,2016-05-14,Standard Class,Consumer,United States,South Carolina,South,Furniture,Bookcases,78.4956,2,0.2,35.5183,859,3
2015-04-22,2015-04-26,First Class,Corporate,United States,Texas,Central,Office Supplies,Storage,133.1711,2,0.0,29.0514,474,4
2014-11-13,2014-11-14,Same Day,Consumer,United States,California,West,Office Supplies,Appliances,72.9194,2,0.0,99.11,314,1
2016-11-26,2016-11-27,Same Day,Consumer,United States,California,West,Furniture,Furnishings,98.7264,2,0.0,82.7648,1058,1
2014-06-09,2014-06-12,First Class,Consumer,United States,Minnesota,Central,Technology,Phones,66.6521,5,0.0,13.7948,157,3
2016-08-07,2016-08-08,First Class,Consumer,United States,New York,East,Furniture,Bookcases,199.3434,2,0.0,111.2796,947,1
2014-12-03,2014-12-08,Second Class,Home Office,United States,Washington,West,Office Supplies,Paper,66.9022,5,0.0,2.4287,334,5
2014-07-15,2014-07-20,Second Class,Consumer,United States,California,West,Furniture,Furnishings,258.2415,2,0.0,130.5702,193,5
2015-04-24,2015-04-30,Standard Class,Home Office,United States,Texas,Central,Office Supplies,Binders,628.7757,2,0.0,163.6993,476,6
2016-06-22,2016-06-26,First Class,Consumer,United States,California,West,Office Supplies,Art,72.5726,4,0.0,25.5878,901,4
2016-12-31,2017-01-05,Second Class,Home Office,United States,California,West,Office Supplies,Binders,2873.2019,6,0.8,23.3387,1093,5
2015-01-30,2015-02-02,Standard Class,Home Office,United States,Pennsylvania,East,Technology,Phones,1152.7284,6,0.0,142.6636,392,3
2015-03-07,2015-03-13,Standard Class,Home Office,United States,Texas,Central,Office Supplies,Binders,495.5288,2,0.2,26.6356,428,6
2016-11-03,2016-11-04,Same Day,Home Office,United States,California,West,Office Supplies,Paper,97.7553,4,0.0,38.4932,1035,1
2016-09-07,2016-09-13,Standard Class,Consumer,United States,Utah,West,Furniture,Furnishings,36.3704,6,0.2,42.0461,978,6
2016-11-15,2016-11-20,Second Class,Consumer,United States,Oregon,West,Office Supplies,Binders,72.002,2,0.0,195.715,1047,5
2016-11-11,2016-11-16,Standard Class,Corporate,United States,Texas,Central,Office Supplies,Binders,57.3269,3,0.0,3.1898,1043,5
2016-11-28,2016-12-01,First Class,Consumer,United States,Illinois,Central,Office Supplies,Paper,71.0219,2,0.2,80.359,1060,3
2016-01-12,2016-01-15,First Class,Home Office,United States,Kentucky,South,Office Supplies,Storage,81.5388,2,0.2,32.821,739,3
2015-03-19,2015-03-25,Standard Class,Home Office,United States,California,West,Office Supplies,Binders,95.6042,2,0.0,70.4258,440,6
2015-04-15,2015-04-18,Second Class,Consumer,United States,New Hampshire,East,Technology,Copiers,471.5936,6,0.0,95.5043,467,3
2014-12-03,2014-12-08,Standard Class,Consumer,United States,Georgia,South,Office Supplies,Supplies,33.2841,2,0.0,433.3271,334,5
2015-02-02,2015-02-07,Standard Class,Consumer,United States,New Jersey,East,Office Supplies,Appliances,65.2645,5,0.0,429.9752,395,5
2015-04-10,2015-04-13,Standard Class,Corporate,United States,Ohio,East,Technology,Accessories,77.4677,3,0.0,34.8279,462,3
2016-02-28,2016-03-01,First Class,Home Office,United States,Georgia,South,Office Supplies,Labels,61.1078,5,0.0,17.6814,786,2
2016-12-31,2017-01-04,First Class,Corporate,United States,Washington,West,Office Supplies,Storage,39.2919,5,0.2,43.9611,1093,4
2016-12-31,2017-01-03,Second Class,Consumer,United States,Washington,West,Furniture,Tables,73.8451,2,0.0,21.9463,1093,3
2016-03-20,2016-03-24,First Class,Consumer,United States,Massachusetts,East,Office Supplies,Binders,1.5927,2,0.2,30.0479,807,4
2016-12-31,2017-01-04,Standard Class,Consumer,United States,Mississippi,South,Furniture,Chairs,72.8382,6,0.0,142.0346,1093,4
2015-01-03,2015-01-07,Standard Class,Home Office,United States,Maryland,East,Furniture,Chairs,75.8606,2,0.2,27.9036,365,4
2015-08-03,2015-08-06,Standard Class,Corporate,United States,Utah,West,Office Supplies,Envelopes,41.7703,2,0.0,70.189,577,3
2015-02-28,2015-03-04,Standard Class,Home Office,United States,Pennsylvania,East,Office Supplies,Fasteners,1617.7816,8,0.0,29.6055,421,4
2016-08-02,2016-08-05,Second Class,Corporate,United States,Louisiana,South,Furniture,Chairs,46.7401,6,0.0,5.5202,942,3
2015-04-29,2015-05-04,Standard Class,Home Office,United States,New York,East,Technology,Machines,90.6939,3,0.0,32.8866,481,5
2016-09-23,2016-09-25,First Class,Corporate,United States,Massachusetts,East,Technology,Accessories,73.7787,3,0.0,330.2697,994,2
2014-12-25,2014-12-28,Standard Class,Corporate,United States,Florida,South,Furniture,Furnishings,24.8132,3,0.8,60.5757,356,3
2015-04-10,2015-04-12,First Class,Home Office,United States,Missouri,Central,Office Supplies,Binders,207.7304,1,0.0,-51.2749,462,2
2015-03-20,2015-03-22,First Class,Consumer,United States,Virginia,South,Office Supplies,Paper,584.0994,2,0.0,15.4296,441,2
2016-04-30,2016-05-03,Second Class,Home Office,United States,Texas,Central,Technology,Accessories,2293.1357,2,0.0,660.0117,848,3
2015-12-19,2015-12-24,Standard Class,Corporate,United States,Florida,South,Furniture,Tables,64.1764,5,0.2,29.4515,715,5
2016-07-18,2016-07-21,Standard Class,Corporate,United States,Utah,West,Office Supplies,Supplies,1770.4554,3,0.2,40.7704,927,3
2014-06-23,2014-06-27,Standard Class,Corporate,United States,Maryland,East,Office Supplies,Storage,88.4944,3,0.0,145.1689,171,4
2016-12-22,2016-12-26,First Class,Corporate,United States,Florida,South,Office Supplies,Labels,51.2588,4,0.0,43.6261,1084,4
2015-11-06,2015-11-10,First Class,Corporate,United States,North Carolina,South,Office Supplies,Binders,1107.831,2,0.0,501.5725,672,4
2014-12-25,2015-01-01,Standard Class,Corporate,United States,Arizona,West,Office Supplies,Storage,44.6907,2,0.2,357.4401,356,7
2015-02-13,2015-02-16,Standard Class,Consumer,United States,Idaho,West,Office Supplies,Art,54.936,6,0.0,113.9483,406,3
2016-01-01,2016-01-05,First Class,Consumer,United States,Massachusetts,East,Furniture,Bookcases,90.8397,2,0.0,31.2595,728,4
2016-01-20,2016-01-23,Standard Class,Consumer,United States,California,West,Furniture,Chairs,232.7203,5,0.0,111.4125,747,3
2016-12-16,2016-12-18,First Class,Consumer,United States,New York,East,Furniture,Tables,87.6754,2,0.2,107.1457,1078,2
2016-09-07,2016-09-12,Second Class,Home Office,United States,Texas,Central,Furniture,Furnishings,99.1067,2,0.2,149.0311,978,5
2016-08-14,2016-08-17,Second Class,Corporate,United States,Missouri,Central,Office Supplies,Binders,644.6728,6,0.0,26.4179,954,3
2014-09-04,2014-09-08,Second Class,Consumer,United States,New Jersey,East,Technology,Accessories,50.1577,2,0.0,-4.1908,244,4
2015-05-06,2015-05-12,Standard Class,Consumer,United States,New York,East,Technology,Accessories,59.187,2,0.2,712.365,488,6
2016-12-31,2017-01-03,Standard Class,Corporate,United States,Texas,Central,Furniture,Furnishings,99.5581,6,0.0,197.5417,1093,3
2015-09-03,2015-09-09,Standard Class,Home Office,United States,Arizona,West,Furniture,Furnishings,545.0707,5,0.2,15.7337,608,6
2016-12-26,2016-12-29,Standard Class,Corporate,United States,Oregon,West,Furniture,Tables,66.0909,2,0.0,25.193,1088,3
2015-04-08,2015-04-11,Standard Class,Consumer,United States,California,West,Furniture,Furnishings,85.2224,2,0.6,2.4171,460,3
2015-02-27,2015-03-05,Standard Class,Consumer,United States,California,West,Technology,Phones,91.4852,2,0.0,25.7239,420,6
2015-10-21,2015-10-22,First Class,Home Office,United States,New York,East,Furniture,Bookcases,80.6044,2,0.0,370.2458,656,1
2016-12-31,2017-01-01,Second Class,Home Office,United States,Pennsylvania,East,Technology,Accessories,48.9634,1,0.2,19.1739,1093,1
2015-07-15,2015-07-16,Second Class,Consumer,United States,Illinois,Central,Office Supplies,Art,57.6361,5,0.0,210.5469,558,1
2016-07-07,2016-07-10,Standard Class,Consumer,United States,Minnesota,Central,Technology,Phones,5.9353,2,0.0,-4.5163,916,3
2015-01-14,2015-01-20,Standard Class,Home Office,United States,New York,East,Office Supplies,Art,653.0591,2,0.0,124.9309,376,6
2015-08-22,2015-08-25,Standard Class,Consumer,United States,Wisconsin,Central,Furniture,Chairs,1806.6206,2,0.0,286.3604,596,3
2015-09-28,2015-09-29,Same Day,Consumer,United States,California,West,Furniture,Tables,53.8191,6,0.0,86.5892,633,1
2016-12-31,2017-01-03,Standard Class,Corporate,United States,Pennsylvania,East,Technology,Accessories,876.8824,7,0.0,341.2272,1093,3
2015-12-15,2015-12-18,Standard Class,Consumer,United States,Indiana,Central,Technology,Accessories,1222.5446,3,0.0,86.4131,711,3
2016-03-13,2016-03-18,Second Class,Corporate,United States,Illinois,Central,Furniture,Bookcases,89.1536,2,0.1,-165.3186,800,5
2016-04-16,2016-04-23,Standard Class,Corporate,United States,Oklahoma,Central,Technology,Phones,75.5687,3,0.0,84.3631,834,7
2016-03-21,2016-03-22,Same Day,Consumer,United States,Nevada,West,Office Supplies,Binders,222.0745,2,0.0,26.5098,808,1
2015-04-09,2015-04-15,Standard Class,Home Office,United States,Arkansas,South,Office Supplies,Storage,68.8067,5,0.0,365.5267,461,6
2016-12-31,2017-01-03,Standard Class,Corporate,United States,Arizona,West,Furniture,Chairs,91.0139,5,0.32,39.7774,1093,3
2015-03-13,2015-03-16,First Class,Home Office,United States,Michigan,Central,Office Supplies,Binders,96.0756,5,0.0,81.7915,434,3
2014-03-13,2014-03-16,Standard Class,Consumer,United States,Kentucky,South,Furniture,Furnishings,57.4436,5,0.2,39.6907,69,3
2016-10-10,2016-10-15,Standard Class,Consumer,United States,Arkansas,South,Office Supplies,Supplies,251.0071,7,0.0,-13.7303,1011,5
2016-03-07,2016-03-10,Standard Class,Consumer,United States,California,West,Furniture,Furnishings,26.6956,2,0.0,94.1534,794,3
2014-08-10,2014-08-14,Second Class,Consumer,United States,California,West,Furniture,Chairs,56.6766,3,0.0,37.1334,219,4
2015-02-28,2015-03-03,Standard Class,Consumer,United States,New York,East,Office Supplies,Paper,80.3374,2,0.0,197.0288,421,3
2016-09-20,2016-09-24,Standard Class,Consumer,United States,Virginia,South,Furniture,Chairs,631.4083,5,0.2,12.7617,991,4
2015-03-13,2015-03-16,Standard Class,Consumer,United States,Texas,Central,Furniture,Tables,8.8422,4,0.0,-252.0631,434,3
2015-10-12,2015-10-18,Standard Class,Home Office,United States,North Carolina,South,Furniture,Bookcases,39.1481,6,0.0,58.7256,647,6
2016-08-02,2016-08-06,Standard Class,Consumer,United States,California,West,Furniture,Furnishings,67.043,2,0.0,7.3282,942,4
2014-09-27,2014-09-30,Standard Class,Consumer,United States,California,West,Furniture,Tables,90.243,8,0.2,90.4785,267,3
2016-12-22,2016-12-25,Standard Class,Corporate,United States,Michigan,Central,Office Supplies,Paper,70.1517,6,0.5,41.6857,1084,3
2014-09-07,2014-09-10,Standard Class,Home Office,United States,Pennsylvania,East,Office Supplies,Paper,35.2871,2,0.0,1093.8503,247,3
2016-03-23,2016-03-30,Standard Class,Consumer,United States,California,West,Furniture,Bookcases,453.4854,4,0.0,37.5486,810,7
2016-03-28,2016-04-03,Standard Class,Home Office,United States,North Carolina,South,Office Supplies,Paper,97.2899,6,0.0,105.4329,815,6
2016-02-13,2016-02-14,Same Day,Home Office,United States,Illinois,Central,Office Supplies,Binders,1408.8238,2,0.0,6.913,771,1
2016-12-31,2017-01-03,Standard Class,Corporate,United States,California,West,Office Supplies,Art,56.2437,5,0.2,9.4746,1093,3
2016-12-31,2016-12-31,Same Day,Home Office,United States,Minnesota,Central,Office Supplies,Envelopes,54.1765,5,0.0,120.9393,1093,0
2016-06-01,2016-06-04,Standard Class,Consumer,United States,Montana,West,Furniture,Chairs,29.9743,2,0.0,-1.9212,880,3
2014-12-10,2014-12-13,Standard Class,Corporate,United States,Maine,East,Furniture,Furnishings,54.9029,9,0.0,27.7645,341,3
2015-01-31,2015-02-03,Standard Class,Home Office,United States,Washington,West,Office Supplies,Paper,62.0469,5,0.0,17.2586,393,3
2015-02-19,2015-02-25,Standard Class,Consumer,United States,Illinois,Central,Technology,Accessories,88.6471,5,0.0,121.1423,412,6
2014-12-12,2014-12-18,Standard Class,Consumer,United States,California,West,Technology,Accessories,914.8754,2,0.0,126.21,343,6
2016-12-31,2017-01-01,First Class,Consumer,United States,District of Columbia,East,Office Supplies,Labels,70.3534,2,0.0,162.9582,1093,1
2015-02-24,2015-02-27,Second Class,Home Office,United States,California,West,Office Supplies,Paper,52.3402,5,0.0,3052.4588,417,3
2016-04-28,2016-05-02,Standard Class,Consumer,United States,Virginia,South,Office Supplies,Art,97.9463,2,0.0,131.59,846,4
2016-03-22,2016-03-23,Second Class,Consumer,United States,California,West,Furniture,Furnishings,59.2502,2,0.0,86.5856,809,1
2015-03-02,2015-03-06,Standard Class,Corporate,United States,New York,East,Furniture,Chairs,95.527,4,0.0,15.2795,423,4
2015-04-22,2015-04-25,Standard Class,Corporate,United States,New Jersey,East,Office Supplies,Storage,89.6105,5,0.0,77.5349,474,3
2016-12-31,2017-01-03,Standard Class,Corporate,United States,Alabama,South,Technology,Accessories,19.7459,5,0.6,17.6032,1093,3
2016-05-04,2016-05-07,Standard Class,Consumer,United States,Connecticut,East,Office Supplies,Paper,92.938,5,0.0,15.0923,852,3
2015-08-31,2015-09-03,Standard Class,Corporate,United States,Illinois,Central,Office Supplies,Binders,81.4047,2,0.0,25.9642,605,3
2016-12-31,2016-12-31,Same Day,Corporate,United States,Arkansas,South,Technology,Phones,50.3954,6,0.2,-102.1207,1093,0
2016-12-31,2017-01-01,Second Class,Home Office,United States,California,West,Office Supplies,Storage,360.0085,4,0.0,436.0733,1093,1
2016-12-31,2017-01-03,Second Class,Home Office,United States,California,West,Technology,Phones,69.0943,7,0.0,149.3297,1093,3
2014-07-23,2014-07-28,Standard Class,Corporate,United States,California,West,Technology,Phones,143.9353,3,0.2,130.4382,201,5
2014-07-22,2014-07-25,First Class,Consumer,United States,Arkansas,South,Office Supplies,Paper,70.4629,6,0.0,444.3033,200,3
2016-09-08,2016-09-12,Second Class,Home Office,United States,Washington,West,Technology,Phones,105.6167,3,0.0,34.5112,979,4
2014-10-10,2014-10-13,Standard Class,Consumer,United States,Idaho,West,Furniture,Furnishings,66.7159,1,0.0,21.7509,280,3
2016-08-19,2016-08-25,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,48.173,6,0.0,35.4391,959,6
2016-03-03,2016-03-04,Same Day,Consumer,United States,New York,East,Technology,Phones,1678.9392,2,0.0,46.5097,790,1
2016-10-25,2016-10-26,Same Day,Corporate,United States,Massachusetts,East,Office Supplies,Appliances,247.6083,2,0.0,280.4539,1026,1
2015-03-13,2015-03-14,First Class,Consumer,United States,Colorado,West,Office Supplies,Paper,86.181,2,0.0,0.6671,434,1
2015-01-02,2015-01-08,Standard Class,Corporate,United States,Florida,South,Furniture,Chairs,254.0152,5,0.0,327.2671,364,6
2016-11-19,2016-11-21,Second Class,Consumer,United States,Washington,West,Furniture,Tables,36.8181,2,0.0,82.6574,1051,2
2015-04-14,2015-04-20,Standard Class,Corporate,United States,California,West,Office Supplies,Binders,81.8116,5,0.0,37.1844,466,6
2015-10-18,2015-10-21,Standard Class,Home Office,United States,Michigan,Central,Office Supplies,Envelopes,58.9213,6,0.0,35.566,653,3
2015-04-06,2015-04-09,Standard Class,Home Office,United States,Ohio,East,Office Supplies,Paper,22.3556,2,0.0,46.1385,458,3
2016-03-15,2016-03-16,Same Day,Corporate,United States,New York,East,Office Supplies,Binders,23.6151,6,0.0,82.0353,802,1
2016-12-31,2017-01-03,Standard Class,Home Office,United States,California,West,Technology,Accessories,225.6897,2,0.0,20.7613,1093,3
2016-11-04,2016-11-08,First Class,Corporate,United States,Ohio,East,Furniture,Furnishings,80.9986,4,0.0,915.6467,1036,4
2015-01-13,2015-01-15,First Class,Consumer,United States,Georgia,South,Office Supplies,Binders,53.3706,2,0.4,66.9336,375,2
2016-11-26,2016-12-01,Second Class,Home Office,United States,Ohio,East,Furniture,Furnishings,39.4714,3,0.2,119.4277,1058,5
2016-04-23,2016-04-26,Standard Class,Consumer,United States,New York,East,Furniture,Furnishings,77.519,2,0.0,15.8806,841,3
2014-11-09,2014-11-13,Standard Class,Corporate,United States,California,West,Office Supplies,Binders,58.6915,4,0.2,12.6263,310,4
2015-04-24,2015-04-25,Same Day,Home Office,United States,Illinois,Central,Office Supplies,Labels,289.6377,5,0.0,66.5729,476,1
2016-11-23,2016-11-26,Standard Class,Corporate,United States,New York,East,Technology,Phones,0.836,6,0.0,13.6063,1055,3
2015-03-13,2015-03-14,Second Class,Home Office,United States,Mississippi,South,Technology,Accessories,59.7891,2,0.2,11.2243,434,1
2016-10-13,2016-10-16,Standard Class,Consumer,United States,California,West,Furniture,Bookcases,76.9021,4,0.0,23.9635,1014,3
2016-09-28,2016-10-01,Standard Class,Corporate,United States,Texas,Central,Furniture,Furnishings,106.6734,9,0.0,90.3154,999,3
2015-09-20,2015-09-21,Same Day,Home Office,United States,Rhode Island,East,Furniture,Chairs,1997.9572,3,0.0,35.5506,625,1
2015-04-29,2015-05-02,Standard Class,Consumer,United States,Indiana,Central,Technology,Phones,33.164,6,0.0,22.3937,481,3
2014-02-23,2014-02-26,Standard Class,Consumer,United States,California,West,Office Supplies,Labels,54.4336,7,0.0,336.8507,51,3
2016-06-27,2016-07-01,First Class,Corporate,United States,Iowa,Central,Office Supplies,Appliances,309.2474,2,0.0,18.7681,906,4
2016-02-20,2016-02-23,Standard Class,Corporate,United States,Florida,South,Office Supplies,Fasteners,289.7282,6,0.0,43.6535,778,3
2015-11-03,2015-11-04,Same Day,Consumer,United States,Illinois,Central,Office Supplies,Binders,271.8306,2,0.0,80.9418,669,1
